stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.17841925133533554,0.0,0.0,0.0,0.8215807486646645,0.0,0.0,GSM1235564,GSE51057,910,0.10495901831662212,OK
0.0,0.16269088054342,0.0,0.0,0.0,0.83730911945658,0.0,0.0,GSM1235565,GSE51057,912,0.10406249590144959,OK
0.0,0.2095868546358583,0.0,0.0,0.0,0.7904131453641418,0.0,0.0,GSM1235566,GSE51057,914,0.0990545346308313,OK
0.0,0.19405309954463723,0.0,0.0,0.0,0.8059469004553627,0.0,0.0,GSM1235567,GSE51057,871,0.10809940146630508,OK
0.0,0.17457643581256682,0.0,0.0,0.0,0.8254235641874332,0.0,0.0,GSM1235568,GSE51057,904,0.1027984012519878,OK
0.0,0.1867175238922797,0.0,0.0,0.0,0.8132824761077204,0.0,0.0,GSM1235569,GSE51057,804,0.1233222275529941,OK
0.0,0.19261528498082875,0.0,0.0,0.0,0.8073847150191712,0.0,0.0,GSM1235570,GSE51057,917,0.09993757160399641,OK
0.0,0.2171185978038268,0.0,0.0,0.0,0.7828814021961731,0.0,0.0,GSM1235571,GSE51057,887,0.10270591970392591,OK
0.0,0.19075629244621095,0.0,0.0,0.0,0.8092437075537892,0.0,0.0,GSM1235572,GSE51057,910,0.10303843769996969,OK
0.0,0.12609370493184338,0.0,0.0,0.0,0.8739062950681566,0.0,0.0,GSM1235573,GSE51057,785,0.11899795413191472,OK
0.0,0.1884931081323452,0.0,0.0,0.0,0.8115068918676547,0.0,0.0,GSM1235574,GSE51057,911,0.10018428040010664,OK
0.0,0.20745554742634353,0.0,0.0,0.0,0.7925444525736566,0.0,0.0,GSM1235575,GSE51057,913,0.09880261460445072,OK
0.0,0.1616639172620432,0.0,0.0,0.0,0.8383360827379569,0.0,0.0,GSM1235576,GSE51057,799,0.11542525683687901,OK
0.0,0.16501283285159019,0.0,0.0,0.0,0.8349871671484098,0.0,0.0,GSM1235577,GSE51057,909,0.09991904703746816,OK
0.0,0.18024107459704275,0.0,0.0,0.0,0.8197589254029571,0.0,0.0,GSM1235578,GSE51057,825,0.10761011659090261,OK
0.0,0.17718208357924436,0.0,0.0,0.0,0.8228179164207555,0.0,0.0,GSM1235579,GSE51057,885,0.10742596055845628,OK
0.0,0.17938549551402522,0.0,0.0,0.0,0.8206145044859747,0.0,0.0,GSM1235580,GSE51057,892,0.1079867879877247,OK
0.0,0.16309256562548946,0.0,0.0,0.0,0.8369074343745105,0.0,0.0,GSM1235581,GSE51057,779,0.1212006719047984,OK
0.0,0.1677193264407551,0.0,0.0,0.0,0.832280673559245,0.0,0.0,GSM1235582,GSE51057,917,0.1009220896559234,OK
0.0,0.1801250886681387,0.0,0.0,0.0,0.8198749113318613,0.0,0.0,GSM1235583,GSE51057,932,0.10614741400839867,OK
0.0,0.20355073271983087,0.0,0.0,0.0,0.7964492672801692,0.0,0.0,GSM1235584,GSE51057,877,0.1073687821131024,OK
0.0,0.18295594871773835,0.0,0.0,0.0,0.8170440512822617,0.0,0.0,GSM1235585,GSE51057,866,0.10761384939619996,OK
0.0,0.19409553925630102,0.0,0.0,0.0,0.805904460743699,0.0,0.0,GSM1235586,GSE51057,840,0.10785995287477483,OK
0.0,0.15032602439754073,0.0,0.0,0.0,0.8496739756024593,0.0,0.0,GSM1235587,GSE51057,866,0.10647697512237428,OK
0.0,0.1847325888749194,0.0,0.0,0.0,0.8152674111250807,0.0,0.0,GSM1235588,GSE51057,920,0.10015150547940632,OK
0.0,0.17701647290396255,0.0,0.0,0.0,0.8229835270960375,0.0,0.0,GSM1235589,GSE51057,881,0.10208055834933025,OK
0.0,0.15905648298708047,0.0,0.0,0.0,0.8409435170129195,0.0,0.0,GSM1235590,GSE51057,906,0.10612616261780844,OK
0.0,0.1990350700492246,0.0,0.0,0.0,0.8009649299507754,0.0,0.0,GSM1235591,GSE51057,886,0.10574959597323971,OK
0.0,0.18825438797658972,0.0,0.0,0.0,0.8117456120234102,0.0,0.0,GSM1235594,GSE51057,882,0.11023073208881312,OK
0.0,0.1493996462921392,0.0,0.0,0.0,0.8506003537078609,0.0,0.0,GSM1235596,GSE51057,833,0.11285457079375699,OK
0.0,0.18295934147661047,0.0,0.0,0.0,0.8170406585233896,0.0,0.0,GSM1235600,GSE51057,847,0.10793482332127054,OK
0.0,0.1572731917175969,0.0,0.0,0.0,0.8427268082824031,0.0,0.0,GSM1235601,GSE51057,852,0.11352820057915083,OK
0.0,0.16297837842318086,0.0,0.0,0.0,0.8370216215768191,0.0,0.0,GSM1235604,GSE51057,813,0.11651675299138776,OK
0.0,0.14596499311193945,0.0,0.0,0.0,0.8540350068880606,0.0,0.0,GSM1235605,GSE51057,820,0.11820598265691884,OK
0.0,0.1573510308550785,0.0,0.0,0.0,0.8426489691449215,0.0,0.0,GSM1235606,GSE51057,920,0.10094411530110989,OK
0.0,0.1435929468813658,0.0,0.0,0.0,0.8564070531186341,0.0,0.0,GSM1235607,GSE51057,811,0.11379159002718899,OK
0.0,0.1551633894774757,0.0,0.0,0.0,0.8448366105225242,0.0,0.0,GSM1235611,GSE51057,875,0.1101637514822601,OK
0.0,0.1509535826912281,0.0,0.0,0.0,0.849046417308772,0.0,0.0,GSM1235612,GSE51057,856,0.11402937991917561,OK
0.0,0.17706921590114572,0.0,0.0,0.0,0.8229307840988543,0.0,0.0,GSM1235617,GSE51057,891,0.10533359219702249,OK
0.0,0.19338198889481972,0.0,0.0,0.0,0.8066180111051802,0.0,0.0,GSM1235619,GSE51057,871,0.10914353329027375,OK
0.0,0.13795113676406562,0.0,0.0,0.0,0.8620488632359343,0.0,0.0,GSM1235620,GSE51057,824,0.11375689389187868,OK
