marker_ID,Endo,Epi,Gran,Lym,Macro,Mono,Stromal
LDB2,1.6481340197890484,0.0,0.0,0.0,0.0,0.0,0.0
CRIP2,2.0306751785372734,0.0,0.0,0.0,0.0,0.0,1.56848926349027
EMP2,2.1979360046672483,1.3285031222722457,0.0,0.0,0.0,0.0,1.491448243860358
GIMAP7,1.8341687054544922,0.0,0.0,1.161859902283347,0.0,0.0,0.0
ACVRL1,1.696048879873327,0.0,0.0,0.0,0.31984735457616686,0.0,0.0
CDH5,1.543411609153599,0.0,0.0,0.0,0.0,0.0,0.0
STOM,1.9999593692755906,0.0,0.0,0.0,0.5542792166611322,0.0,0.8105831506521606
APP,1.7851237448126567,0.0,0.0,0.0,0.0,0.0,0.0
CTNNAL1,1.4516007236617474,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,2.2673995917128975,2.0406801058715685,0.0,0.0,0.0,0.0,2.261601864496068
MARCKSL1,1.585051199749734,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN7,1.276148229255776,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP5,1.6165153886971626,0.0,0.0,0.0,0.4650327394610646,0.0,0.0
RHOC,1.9070391053192166,0.0,0.0,0.0,0.330016841450855,0.0,1.1318155040606654
ETS2,1.82808062073905,0.7487821658365996,0.0,0.0,0.31097163585127735,0.0,0.0
C8orf4,1.8866973668929599,1.4970777084465623,0.0,0.0,0.0,0.0,1.514546233198022
S100A16,1.6223621634150358,0.0,0.0,0.0,0.0,0.0,0.0
TCF4,1.562501301088584,0.0,0.0,0.0,0.0,0.0,0.8947643976261273
CD36,1.184362909210393,0.0,0.0,0.0,0.0,0.0,0.0
BCAM,1.7255733367854025,0.9288863827492433,0.0,0.0,0.0,0.0,0.0
TFPI,1.5654886719622092,0.0,0.0,0.0,0.0,0.0,1.1368229171816588
JAM2,0.9879684368726362,0.0,0.0,0.0,0.0,0.0,0.0
THBD,1.2528522685616874,0.0,0.0,0.0,0.8589314038338995,0.0,0.0
KLF4,1.6680843898056463,0.0,0.0,0.0,0.9473168768196358,1.0010620803575607,0.0
ID3,1.3443449309600237,0.0,0.0,0.0,0.0,0.0,1.1047834915105559
KANK3,0.6695874543416751,0.0,0.0,0.0,0.0,0.0,0.0
CCDC85B,1.7528933598383625,0.0,0.0,0.0,0.6176184047993807,0.0,0.0
WARS,1.0365613711846466,0.0,0.0,0.0,0.4944091923672446,0.0,0.0
RAB11A,1.7675912990785687,0.6725294609702417,0.0,0.0,0.8574049962870133,0.0,0.0
GIMAP4,1.373569817028474,0.0,0.0,0.0,0.24371755360556602,0.0,0.0
CARHSP1,1.1663299427696008,0.0,0.0,0.0,0.0,0.0,0.0
CSRNP1,1.3083729646352371,0.0,0.0,0.0,0.0,0.0,0.0
RDX,1.3693977680699505,0.0,0.0,0.0,0.33772838128315325,0.0,0.0
SPTBN1,1.0817690183760185,0.0,0.0,0.0,0.0,0.0,0.0
LAP3,1.3041522690846588,0.0,0.0,0.0,1.068278724143691,0.0,0.0
SERPINB6,1.514131293046603,0.2598046541760271,0.0,0.0,0.9245292083231937,0.0,0.0
IFNGR1,1.4155886559023485,0.0,0.0,0.0,0.9284304094748302,0.6809252697677064,0.0
HLA-F,1.3552419856469005,0.0,0.0,0.0,0.8760291184276847,0.0,0.0
TSPAN4,1.269806569222339,0.0,0.0,0.0,0.5179113306080104,0.0,1.208189254704871
CFLAR,1.2200051371241578,0.0,0.0,0.0,0.23362581661079634,0.2426478217787938,0.0
PRMT1,1.1137036369080198,0.5067725444793376,0.0,0.0,0.2905692919962376,0.0,0.0
CLEC2B,1.2049078416666577,0.0,0.0,0.0,0.8200652667420248,0.6812627407263508,0.0
MGST2,0.7687213320448263,0.0,0.0,0.0,0.6875118731816986,0.0,0.0
PSMB8,1.492516574375198,0.0,0.0,0.0,1.1026059576605842,0.9579798202393823,0.0
IFI16,0.7684367579950675,0.0,0.0,0.0,0.4320954259018936,0.7279522877834786,0.0
TNFRSF1A,1.1152879956933994,0.6451156892379581,0.0,0.0,0.5203781055677094,0.0,0.0
TMEM123,1.1132966508751148,0.0,0.0,0.0,0.5528646538632932,0.340684815760758,0.0
CDC37,1.3374673323002135,0.34195541556525705,0.0,0.0,1.0982124485988083,0.0,0.0
RAB1A,1.009965477155641,0.6995711163523565,0.0,0.0,0.9054202547347511,0.0,0.0
